,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n
3630,4570,4570,a8ab0ae8-7ff0-4562-9bff-4a1340f12261,Fenêtre simple double vitrage cintrée,"Fenêtre simple cintrée, double vitrage en Cadre PVC",correct,windows,B.20.20.01.5f,CHASSELAY,2022-12-28,70.0,70.0,0.0,['/upload/material/images/e238e4f2-f64d-45b7-a16d-8220c228faea.jpeg'],used,0.0,0.0,1.0,1.0,2023-03-26,FR,1.0,88.0,,,,,"{'score': 0.009244929067790508, 'start': 0, 'end': 51, 'answer': 'Fenêtre simple cintrée, double vitrage en Cadre PVC'}",,,,,,,,,,,,,,,,,,,,, PVC,,
3631,4571,4571,a8ed3c8e-6b6d-4ee2-94e3-3426f8e767bd,Bloc-porte ancienne en bois massif,"Porte ancienne déposée soigneusement dans un hôtel particulier de Clermont-Ferrand, suite aux recommandations de l'Architecte de Bâtiment de France.",correct,solid_exterior_door,B.20.30.01.1d,CLERMONT-FERRAND,2022-12-28,250.0,250.0,0.0,"['/upload/material/images/18669170-684f-45d6-9cc6-6019f9be4ad7.jpg', '/upload/material/images/baa50e49-dcbc-40d8-a5b5-f126ef46e0c7.jpg']",used,156.02,151.55,1.0,1.0,2023-09-24,FR,2.0,270.0,,,,,"{'score': 2.587377991858375e-07, 'start': 0, 'end': 14, 'answer': 'Porte ancienne'}",,,,,,,,,,,,,,,,,,,,Porte ancienne,,,
3632,4572,4572,a902336f-c31a-4848-b89f-7090208315ca,Armoire,Armoire haute en bois aggloméré mélaminé finition blanc satiné. Porte double en facade et huit étagères de rangement amovibles réparties en deux compartiments.,correct,desc,E.20.20.10.1c,RUNGIS,2023-01-04,105.0,105.0,0.0,['/upload/material/images/78810d54-8c09-4393-bf71-16454a920739.jpeg'],used,510.19,145.0,2.0,2.0,2023-09-24,FR,2.0,263.0,,,,,"{'score': 0.0011264418717473745, 'start': 0, 'end': 13, 'answer': 'Armoire haute'}",,,,,,,,,,,,,,,,,,,,Armoire haute, bois aggloméré mélaminé,,
3633,4573,4573,a94d2054-8e53-4856-9b0f-a3d712d5a15c,Table,Table en Bois,correct,desc,E.20.20.10.3c,CHEVILLY-LARUE,2022-12-16,50.0,50.0,0.0,"['/upload/material/images/3f717a41-f13d-4b9b-9ad3-9f289352ed2a.jpeg', '/upload/material/images/6531c7d2-c984-426f-b222-7230779a80c2.jpeg']",used,39.46,72.0,1.0,1.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.3730657696723938, 'start': 0, 'end': 13, 'answer': 'Table en Bois'}",,,,,,,,,,,,,,,,,,,,Table en Bois,Table en Bois,,
3634,4574,4574,a990f84b-bbc5-4d53-bf5d-32285eefa668,Porte simple manuelle,Porte simple manuelle en Bois reconstitué. Largeur de passage 90cm,correct,simple_solid_doors,C.10.20.01.1e,LEVALLOIS-PERRET,2022-12-20,70.0,70.0,0.0,"['/upload/material/images/7c0f75ed-9b71-4a93-9bb2-f48fb1a35d72.jpeg', '/upload/material/images/3fe133e1-881c-422d-9347-31ab306a0703.jpeg', '/upload/material/images/684e2ea4-cfbc-4429-9784-9f474edaa328.jpeg']",used,50.62,42.0,11.0,11.0,2023-09-24,FR,2.0,278.0,,,,,"{'score': 0.002980564022436738, 'start': 0, 'end': 42, 'answer': 'Porte simple manuelle en Bois reconstitué.'}",,,,,,,,,,,,,,,,,,,,Porte simple manuelle, Bois reconstitué.,,
3635,4575,4575,aa575a69-a84a-4bd8-a5b4-979986c29f47,Armoire,Armoire en bois aggloméré fintion mélaminé blanc satiné aux multiples compartiments de rangement. Comprend deux doubles portes en parties hautes et basses et une étagère en verre en partie centrale. Très bon état.,correct,desc,E.20.20.10.1c,RUNGIS,2023-01-04,105.0,105.0,0.0,['/upload/material/images/6251d7a1-fd70-4fb5-9159-697e0fd8d38b.jpeg'],used,510.19,145.0,1.0,1.0,2023-09-24,FR,2.0,263.0,,, Très bon,,"{'score': 0.00012531838729046285, 'start': 0, 'end': 33, 'answer': 'Armoire en bois aggloméré fintion'}",,,,,,,,,,,,,,,,,,,,Armoire,,,
3636,4576,4576,abec31ca-7c29-4265-82e9-c3ac122231ed,Garde-corps d'escalier,Garde-corps d'escalier en Acier finition Peint,damaged,handrail,C.20.10.90.2a,PARIS-13E-ARRONDISSEMENT,2023-01-17,40.0,40.0,0.0,"['/upload/material/images/7647513c-66ac-48b7-ba96-b8a518afdd64.jpeg', '/upload/material/images/4a5bc69a-0bbf-428a-8f79-ac3728315555.jpeg', '/upload/material/images/18627d8d-8924-4c99-b766-6033a1a9f113.jpeg', '/upload/material/images/8abdf14b-7d49-4d72-97d2-0456604b9778.jpeg']",used,41.72,45.9,33.0,33.0,2023-04-11,FR,1.0,84.0,,,,,"{'score': 0.021028008311986923, 'start': 0, 'end': 46, 'answer': ""Garde-corps d'escalier en Acier finition Peint""}",,,,,,,,,,,,,,,,,,,,Garde-corps d'escalier, Acier,,
3637,4577,4577,ac13c180-0f73-4001-9d8e-3730667f7622,Poubelle,Poubelle / Porte Sac Poubelle en Acier,verygood,other_built_in_accessory,C.10.30.90.5a,CHEVILLY-LARUE,2022-12-16,17.0,17.0,0.0,['/upload/material/images/20fda024-3a53-4aaa-be7f-0942e0eb4b8b.jpeg'],used,0.0,4.6,2.0,2.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.006264948286116123, 'start': 0, 'end': 38, 'answer': 'Poubelle / Porte Sac Poubelle en Acier'}",,,,,,,,,,,,,,,,,,,,Poubelle / Porte Sac Poubelle en Acier, Acier,,
3638,4578,4578,ac98205a-b1e7-47da-904c-2b42023a3037,Spot encastré,Luminaire encastré composé de 4 spots,correct,lighting_general_equipment,D.50.20.02.13,PARIS-9E-ARRONDISSEMENT,2022-12-29,12.0,12.0,0.0,['/upload/material/images/d8d59549-94a9-4ae4-8b0a-559f79437399.jpg'],used,11.51,0.12,2.0,2.0,2023-09-24,FR,2.0,269.0,,,,,"{'score': 0.01213011797517538, 'start': 29, 'end': 31, 'answer': ' 4'}",,,,,,,,,,,,,,,,,,,,Luminaire encastré,,, 4
3639,4579,4579,acf59376-9de7-4c3e-988f-c0f1f2a059cc,Chaise,Chaise en Bois,verygood,seated,E.20.20.06.4c,CHEVILLY-LARUE,2022-12-16,20.0,20.0,0.0,['/upload/material/images/b1f4d550-0b18-4262-84dd-99096505257c.jpeg'],used,12.21,7.5,1.0,1.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.4052417576313019, 'start': 0, 'end': 14, 'answer': 'Chaise en Bois'}",,,,,,,,,,,,,,,,,,,,Chaise en Bois,Chaise en Bois,,
3640,4580,4580,ad777538-d353-4905-b536-4dab7eb0c8ad,Caméra de surveillance,Caméra de surveillance,correct,security_system,D.50.30.05.1,SAINT-OUEN,2023-01-13,150.0,150.0,0.0,"['https://diag-it.fr/files/MaterialImage/afe85b77-3aba-4794-85e6-710e8a5b5b7b.jpeg', 'https://diag-it.fr/files/MaterialImage/46fed314-aac3-4c90-acca-629bba9fc9be.jpeg', 'https://diag-it.fr/files/MaterialImage/383cf007-94df-4357-8f18-26b910a2ae08.jpeg']",used,84.75,0.22,1.0,1.0,2023-03-26,FR,1.0,72.0,,,,,"{'score': 0.008335172198712826, 'start': 0, 'end': 22, 'answer': 'Caméra de surveillance'}",,,,,,,,,,,,,,,,,,,,Caméra de surveillance,,,
3641,4581,4581,ad800e66-58e8-4b52-8b95-a27d91acc25d,Perforé  type lame  type maille,Dalles faux plafond joints invisible en laine de roche.,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.2,LEVALLOIS-PERRET,2022-12-20,8.0,8.0,0.0,"['/upload/material/images/a0b059c8-7812-44a2-b1a9-96d179d97e07.jpeg', '/upload/material/images/e0a5f51c-777c-4663-bf42-183543195164.jpeg']",used,0.0,8.01,120.0,120.0,2023-09-24,FR,2.0,278.0,,,,,"{'score': 1.176996374852024e-05, 'start': 19, 'end': 55, 'answer': ' joints invisible en laine de roche.'}",,,,,,,,,,,,,,,,,,,,, laine de roche.,,
3642,4582,4582,ada54dad-a6ef-4dbd-ad83-515e33bfbad7,Dalle luminaire,Dalle luminaire,correct,lighting_general_equipment,D.50.20.02.3,CHEVILLY-LARUE,2022-12-16,33.75,33.75,0.0,['/upload/material/images/df45065d-8ad2-4487-8679-426dd147a5e4.jpeg'],used,228.68,21.2,13.0,13.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.06086931750178337, 'start': 0, 'end': 15, 'answer': 'Dalle luminaire'}",,,,,,,,,,,,,,,,,,,,Dalle luminaire,,,
3643,4583,4583,ae1a966d-8dff-42b8-8c3c-e4f5cd540287,Table,Table en bois aggloméré finition mélaminé blanc. Plateau 300x80 (au plus profond). Deux étagères en partie basse.,correct,desc,E.20.20.10.3c,RUNGIS,2023-01-04,50.0,50.0,0.0,['/upload/material/images/5b716f46-eb88-4bc1-bb33-ce48b61bc12f.jpeg'],used,39.46,72.0,1.0,1.0,2023-09-24,FR,2.0,263.0,,,,,"{'score': 0.0005563371232710779, 'start': 0, 'end': 48, 'answer': 'Table en bois aggloméré finition mélaminé blanc.'}",,,,,,,,,,,,,,,,,,,,Table, bois aggloméré,,
3644,4584,4584,ae8ea3c8-d4cc-4901-ab8a-2317e021cd63,Porte double manuelle,Porte double manuelle en Bois reconstitué. Largeur de passage 180cm,correct,simple_solid_doors,C.10.20.01.2e,LEVALLOIS-PERRET,2022-12-20,80.0,80.0,0.0,['/upload/material/images/a55744d8-0fc4-4c26-b780-9b3d6f259950.jpeg'],used,106.23,88.14,3.0,3.0,2023-09-24,FR,2.0,278.0,,,,,"{'score': 0.0038960613310337067, 'start': 0, 'end': 42, 'answer': 'Porte double manuelle en Bois reconstitué.'}",,,,,,,,,,,,,,,,,,,,Porte double manuelle, Bois reconstitué.,,
3645,4585,4585,aef550ba-66a9-4279-bccc-3142b7605abb,Porte vitrée double automatique,Porte vitrée double automatique en Cadre Aluminium. Largeur de passage 180cm,correct,glass_doors,B.20.30.02.6b,LEVALLOIS-PERRET,2022-12-29,200.0,200.0,0.0,"['/upload/material/images/7efb52d9-f752-48a0-92f4-774510c93bbb.jpeg', '/upload/material/images/1a2bfb70-f2cc-492b-87ee-6bb6b912cf19.jpeg', '/upload/material/images/e93b01c7-c097-4978-87ba-ff82961f702f.jpeg']",used,0.0,198.91,2.0,2.0,2023-04-11,FR,1.0,103.0,,,,,"{'score': 0.009253142401576042, 'start': 0, 'end': 51, 'answer': 'Porte vitrée double automatique en Cadre Aluminium.'}",,,,,,,,,,,,,,,,,,,,, Aluminium.,,
3646,4586,4586,aef5634c-da87-4fa6-854c-70773f13235d,Chaise,Chaise en Plastique,verygood,seated,E.20.20.06.4e,CHEVILLY-LARUE,2022-12-16,10.0,10.0,0.0,['/upload/material/images/73ac3f9c-af72-40bd-9695-4b855c5b628e.jpeg'],used,19.35,3.0,11.0,11.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.33524221181869507, 'start': 0, 'end': 19, 'answer': 'Chaise en Plastique'}",,,,,,,,,,,,,,,,,,,,Chaise en Plastique, Plastique,,
3647,4587,4587,af0f5b0f-691d-452a-8477-abd2e181df08,Support à casier incliné,Support range casier incliné marque SOPACOM // Laverie vaisselle,correct,warehouse_shelving,C.10.30.06.2,LEVALLOIS-PERRET,2022-12-29,15.0,15.0,0.0,['/upload/material/images/34452b59-a573-488d-947d-23e6ee83b6dd.jpg'],used,0.0,12.0,1.0,1.0,2023-03-26,FR,1.0,87.0,,,,,"{'score': 0.0008374177850782871, 'start': 0, 'end': 43, 'answer': 'Support range casier incliné marque SOPACOM'}",,,,,,,,,,,,,,,,,,,,,,,
3648,4588,4588,af5b0e25-b5f7-4959-82b9-02755e871137,Porte simple manuelle,Porte simple manuelle en Bois reconstitué. Bloc porte intégré dans cloison amovible. Largeur de passage 90cm,correct,simple_solid_doors,C.10.20.01.1e,LEVALLOIS-PERRET,2022-12-20,70.0,70.0,0.0,"['/upload/material/images/bc4535e7-0816-4bba-9309-eef8dc7ba608.jpeg', '/upload/material/images/ab0cf28c-cf62-4f43-a797-052016607da2.jpeg']",used,61.66,51.16,12.0,12.0,2023-09-24,FR,2.0,278.0,,,,,"{'score': 0.00018689957505557686, 'start': 0, 'end': 42, 'answer': 'Porte simple manuelle en Bois reconstitué.'}",,,,,,,,,,,,,,,,,,,,, Bois reconstitué.,,
3649,4590,4590,b00d2b16-7830-4da7-a616-fc0cb1d86aea,Porte coupe feu,Porte coupe feu simple manuelle avec hublot. Largeur de passage 100cm,correct,fire_doors,C.10.20.03,LEVALLOIS-PERRET,2022-12-29,60.0,60.0,0.0,['/upload/material/images/38bb8883-a948-4123-aa30-40cbacedd291.jpeg'],used,175.55,104.48,12.0,12.0,2023-09-24,FR,2.0,269.0,,,,,"{'score': 0.00014339559129439294, 'start': 0, 'end': 44, 'answer': 'Porte coupe feu simple manuelle avec hublot.'}",,,,,,,,,,,,,,,,,,,,Porte coupe feu,,,
3650,4591,4591,b029c567-aad8-491b-8932-35c8b921e3ee,Perforé  type lame  type maille,Dalle de faux plafond en laine de roche rectangulaire.,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.2,LEVALLOIS-PERRET,2022-12-21,8.0,8.0,0.0,"['/upload/material/images/4bd3c030-d45f-448a-88cf-1c0aeaac3a81.jpeg', '/upload/material/images/b7775dc0-f59d-4bb9-beb8-c476916a2cad.jpeg', '/upload/material/images/169b26f8-d7a5-49a1-b674-204ea2d54aa9.jpeg', '/upload/material/images/f77d106c-b248-411d-81a8-6384cc4e1be9.jpeg']",used,0.0,8.01,1987.0,1987.0,2023-04-11,FR,1.0,111.0,,,,,"{'score': 3.0220536473279935e-07, 'start': 0, 'end': 39, 'answer': 'Dalle de faux plafond en laine de roche'}",,,,,,,,,,,,,,,,,,,,, laine de roche,,
3651,4592,4592,b047b919-9b97-49f5-88e3-017206c231fd,Porte simple manuelle,Porte simple manuelle en Bois reconstitué. Bloc porte intégré dans cloison amovible. Largeur de passage 90cm,correct,simple_solid_doors,C.10.20.01.1e,LEVALLOIS-PERRET,2022-12-20,70.0,70.0,0.0,"['/upload/material/images/ca025e9f-baa3-4e93-8c22-5a91b6a34162.jpeg', '/upload/material/images/c6cbdcae-dad2-4284-b950-f3820dacbf27.jpeg', '/upload/material/images/e22a9f02-cefd-4b26-a24f-8555868d92c1.jpeg']",used,55.57,46.1,13.0,13.0,2023-09-24,FR,2.0,278.0,,,,,"{'score': 0.00018689957505557686, 'start': 0, 'end': 42, 'answer': 'Porte simple manuelle en Bois reconstitué.'}",,,,,,,,,,,,,,,,,,,,, Bois reconstitué.,,
3652,4593,4593,b0a7af44-17da-4af8-8cf2-ceddc09b0d13,Radiateur à eau,"Radiateur Finimetal à eau en acier. Etat neuf.
11 750H 600L",new,electronically_heat,D.30.50.02.2a,GRIGNY,2023-01-17,56.46,56.46,0.0,['https://diag-it.fr/files/MaterialImage/a4341d64-4e0d-4d10-bcf3-dc31b9d175a2.jpeg'],new,181.05,31.2,2.0,2.0,2023-09-24,FR,2.0,250.0,,, neuf.,,"{'score': 0.08687775582075119, 'start': 40, 'end': 46, 'answer': ' neuf.'}",,,,,,,,,,,,,,,,,,,,, acier.,"
11 750H 600L","
11 750H 600L"
3653,4594,4594,b1531c68-b61c-4476-aeaf-abf343d8c709,W.C. suspendu,W.C. suspendu en céramique,correct,WC,D.20.10.02.2a,LEVALLOIS-PERRET,2022-12-29,60.0,60.0,0.0,"['/upload/material/images/b9abf6a0-be36-48b8-b0c6-42bcee3b04d0.jpeg', '/upload/material/images/800de9b4-3392-4335-80cf-23c38f071b40.jpeg', '/upload/material/images/4a7e8660-a596-4615-a175-da19b0c36e63.jpeg']",used,42.19,16.0,19.0,18.0,2023-09-24,FR,2.0,269.0,,,,,"{'score': 0.0004598047526087612, 'start': 0, 'end': 26, 'answer': 'W.C. suspendu en céramique'}",,,,,,,,,,,,,,,,,,,,, céramique,,
3654,4595,4595,b1cd184d-b304-4696-b3b5-61de5e053596,Tableau blanc,Tableau blanc,verygood,notice_board_chalk_board,C.10.30.03.2,CHEVILLY-LARUE,2022-12-16,70.0,70.0,0.0,"['/upload/material/images/d51a429b-e43c-48ee-8f0e-0cbb9546b10a.jpeg', '/upload/material/images/f43efab3-a2e9-483d-88b3-12b5d0ca93b1.jpeg']",used,0.0,0.48,1.0,1.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.09707896411418915, 'start': 0, 'end': 13, 'answer': 'Tableau blanc'}",,,,,,,,,,,,,,,,,,,,Tableau blanc,Tableau blanc,,
3655,4596,4596,b20029a4-7baf-4f3e-ae95-80513b43eb39,Silot à assiette double,Silot à assiette double références 254587 et 142186 // Comptoirs Pizza et Grillage,correct,ovens,E.10.90.02.52,LEVALLOIS-PERRET,2022-12-29,500.0,500.0,0.0,"['/upload/material/images/0b41474d-c430-4a0a-9744-fee857179a70.jpg', '/upload/material/images/e74613c1-3fba-45f9-9d77-9618847d0f59.jpg', '/upload/material/images/5fde9105-6158-4dc6-a6f9-81e17fe8db33.jpg']",used,0.0,58.66,2.0,2.0,2023-03-26,FR,1.0,87.0,,,,,"{'score': 4.1481667722109705e-05, 'start': 0, 'end': 23, 'answer': 'Silot à assiette double'}",,,,,,,,,,,,,,,,,,,,Silot à assiette,,,
3656,4597,4597,b265c631-21fe-40e6-8355-a9c28c358f6d,Volet enroulable en acier galvanisé,Volet enroulable en acier galvanisé,correct,lift_and_rolling_doors,B.20.30.04.4a,PARIS-12E-ARRONDISSEMENT,2023-01-02,70.0,70.0,0.0,"['/upload/material/images/c6298fb4-5a29-4a04-a1b6-d81b68e07421.png', '/upload/material/images/696f6cbf-fe49-4f32-8e49-939a8cdbe94f.jpeg', '/upload/material/images/35446c98-5684-475e-913c-8537aa5dc212.jpeg']",used,0.0,6.5,2.0,2.0,2023-03-26,FR,1.0,83.0,,,,,"{'score': 9.61723635555245e-05, 'start': 0, 'end': 35, 'answer': 'Volet enroulable en acier galvanisé'}",,,,,,,,,,,,,,,,,,,,Volet enroulable, acier galvanisé,,
3657,4598,4598,b2f2f6da-42c3-448e-9544-633fd8340b5d,Armoire électrique,Armoire électrique en Métal,correct,interior_distribution_transformeur,D.50.10.03.1a,LEVALLOIS-PERRET,2022-12-20,100.0,100.0,0.0,['/upload/material/images/df886b9b-6d6e-4a13-810f-030e0e69bed6.jpeg'],used,33.68,24.0,4.0,4.0,2023-09-24,FR,2.0,278.0,,,,,"{'score': 0.060241904109716415, 'start': 0, 'end': 27, 'answer': 'Armoire électrique en Métal'}",,,,,,,,,,,,,,,,,,,,, Métal,,
3658,4599,4599,b3428a2f-f1b6-4589-ab93-7fd541930952,Armoire,Armoire en Acier,verygood,desc,E.20.20.10.1a,CHEVILLY-LARUE,2022-12-16,105.0,105.0,0.0,['/upload/material/images/e93bd619-0fcf-454b-acf5-10bb43c272bc.jpeg'],used,0.0,40.0,1.0,1.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.1661129891872406, 'start': 0, 'end': 16, 'answer': 'Armoire en Acier'}",,,,,,,,,,,,,,,,,,,,Armoire en Acier,Armoire en Acier,,
3659,4600,4600,b3669dae-762d-44b0-b550-f3797b1ebf1e,"Porte savon, distributeur de savon","Porte savon, distributeur de savon de marque Initial",correct,bath_and_toilet_accessories,C.10.30.02.7,CHEVILLY-LARUE,2022-12-16,7.0,7.0,0.0,['/upload/material/images/02024a9c-9b18-4dbe-bc49-a35d6ee16cf1.jpeg'],used,0.0,0.5,6.0,6.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.0006149939144961536, 'start': 0, 'end': 52, 'answer': 'Porte savon, distributeur de savon de marque Initial'}",,,,,,,,,,,,,,,,,,,,"Porte savon,","Porte savon,",,
3660,4601,4601,b3d23cb0-382f-426f-8c96-0052b90d08fb,Store,Store en Métal,correct,indoor_sun_protection_device,B.20.20.05.2b,LEVALLOIS-PERRET,2022-12-20,20.0,20.0,0.0,['/upload/material/images/aa74f1eb-4f11-47fa-90cf-fa262968de68.jpeg'],used,0.0,6.03,1080.0,1080.0,2023-09-24,FR,2.0,278.0,,,,,"{'score': 0.0684766173362732, 'start': 0, 'end': 14, 'answer': 'Store en Métal'}",,,,,,,,,,,,,,,,,,,,Store en Métal,Store en Métal,,
3661,4602,4602,b44c176f-1a7e-4413-9ed3-734f7f12d551,Porte simple manuelle,Porte simple manuelle en Bois reconstitué. Bloc porte intégré dans cloison amovible. Largeur de passage 90cm,correct,simple_solid_doors,C.10.20.01.1e,LEVALLOIS-PERRET,2022-12-20,70.0,70.0,0.0,"['/upload/material/images/d4e5e5d9-d4b0-4216-9ad2-c915a9b54c50.jpeg', '/upload/material/images/9f75d983-19f8-4cee-ac15-cf65e4e25668.jpeg', '/upload/material/images/eca8dc7f-9e7f-4ff3-b121-ee939d84d2c2.jpeg']",used,51.13,42.42,1.0,1.0,2023-09-24,FR,2.0,278.0,,,,,"{'score': 0.00018689957505557686, 'start': 0, 'end': 42, 'answer': 'Porte simple manuelle en Bois reconstitué.'}",,,,,,,,,,,,,,,,,,,,, Bois reconstitué.,,
3662,4604,4604,b494f154-7a00-4a49-a1bd-b57e957babbf,Echangeur sur réseau de chaleur,"Echangeur pour climatisation réversible de marque TRANE, gamme Aquastream 2, modèle CXAN 200. Puissance 49,2 kW, double compresseur scroll, fluide R407C. Année 2008.",correct,other_production_of_heat,D.30.20.90.4,RUNGIS,2023-01-04,1500.0,1500.0,0.0,['/upload/material/images/6591fffc-50b2-4652-962c-01deb82640aa.jpeg'],used,0.0,0.0,2.0,2.0,2023-04-20,FR,1.0,106.0,,,,,"{'score': 5.331182910595089e-05, 'start': 159, 'end': 165, 'answer': ' 2008.'}",,,,,,,,,,,,,,,,,,,,Echangeur, R407C.,,
3663,4605,4605,b4f9d5b6-d690-4a13-a999-9cdc3142cbb2,Dalle de faux plafond,Dalle de plafond suspendu en plaque de plâtre,damaged,gypsum_wallboard_ceiling_finishes,C.30.30.01.1i,PARIS-13E-ARRONDISSEMENT,2023-01-17,8.33,8.33,0.0,['/upload/material/images/4cb52de4-bb5b-4b33-8cc8-aed19a02ae72.jpeg'],used,1.96,9.2,225.0,225.0,2023-04-11,FR,1.0,84.0,,,,,"{'score': 0.0011597243137657642, 'start': 0, 'end': 45, 'answer': 'Dalle de plafond suspendu en plaque de plâtre'}",,,,,,,,,,,,,,,,,,,,, plaque de plâtre,,
3664,4606,4606,b573d697-7dbc-4e06-9cf2-f10990cc8210,"Fenêtre simple, double vitrage","Fenêtre simple, double vitrage",damaged,windows,B.20.20.01.5b,PARIS-13E-ARRONDISSEMENT,2023-01-17,70.0,70.0,0.0,"['/upload/material/images/96095e0a-9dca-452d-bf42-7b5f8dc04025.jpeg', '/upload/material/images/3528007c-9240-4e44-bad2-400c55fd133c.jpeg', '/upload/material/images/b705e95e-7a69-4afe-9f04-79bfafdad803.jpeg']",used,176.77,57.2,18.0,18.0,2023-04-11,FR,1.0,84.0,,,,,"{'score': 0.0016300725983455777, 'start': 0, 'end': 30, 'answer': 'Fenêtre simple, double vitrage'}",,,,,,,,,,,,,,,,,,,,"Fenêtre simple, double vitrage", double vitrage,,
3665,4607,4607,b5aa45bf-6945-4c66-81eb-c4d820b100f8,Porte simple manuelle,Porte simple manuelle sans cadre sans poignée ,correct,solid_exterior_door,B.20.30.01.1e,SAINT-OUEN,2023-01-13,40.0,40.0,0.0,"['https://diag-it.fr/files/MaterialImage/a84ca3cb-1a81-4bcb-9c28-161f10b136d4.jpeg', 'https://diag-it.fr/files/MaterialImage/42e9aa97-03e1-44bc-ab7d-66ad3ef0490c.jpeg']",used,0.0,0.0,11.0,11.0,2023-03-26,FR,1.0,72.0,,,,,"{'score': 0.0004811589024029672, 'start': 0, 'end': 32, 'answer': 'Porte simple manuelle sans cadre'}",,,,,,,,,,,,,,,,,,,,,,,
3666,4608,4608,b615d19d-7691-4cb8-b03c-362985d421ea,Radiateur fonte ideal reconditionné Lxl,"Les dimensions se font en fonction des stocks disponibles.
Le prix affiché est le prix sans accessoires. 
La teinte finale du radiateur est modifiable sur commande. 
N'hésitez pas à nous demander un devis.",verygood,electronically_heat,D.30.50.02.2b,SAINT-OUEN,2022-12-29,650.0,650.0,0.0,['/upload/material/images/54a7f576-d4d1-48c4-a5c0-e569bcf0d7d9.png'],reconditioned,0.0,45.0,35.0,35.0,2023-09-24,FR,2.0,269.0,,,,,"{'score': 0.5054529905319214, 'start': 79, 'end': 105, 'answer': ' le prix sans accessoires.'}",,,,,,,,,,,,,,,,,,,, radiateur,, en fonction des stocks disponibles.,
3667,4609,4609,b6ff4a3f-6b7a-4801-83d9-6476ab7573a6,Radiateur à eau,Radiateur à eau en Acier finition Peint,damaged,electronically_heat,D.30.50.02.2a,PARIS-13E-ARRONDISSEMENT,2023-01-17,30.0,30.0,0.0,"['/upload/material/images/27c43d81-81c6-400f-a0eb-db319108b46c.jpeg', '/upload/material/images/ecd3015e-4f59-4514-a929-96b8c7e20acb.jpeg', '/upload/material/images/5bf4c9f4-3635-41d8-96e9-0b5c4da60f1b.jpeg', '/upload/material/images/28348d91-8b2d-48b2-9815-e2373355b21b.jpeg']",used,181.05,31.2,5.0,5.0,2023-03-26,FR,1.0,68.0,,,,,"{'score': 0.037707265466451645, 'start': 0, 'end': 39, 'answer': 'Radiateur à eau en Acier finition Peint'}",,,,,,,,,,,,,,,,,,,,Radiateur à eau, Acier,,
3668,4610,4610,b8417569-f5af-43c3-9803-a0181f16f90d,Radiateur à eau,"Radiateur Finimetal à eau en acier. Etat neuf.
11 440H 740L",new,electronically_heat,D.30.50.02.2a,GRIGNY,2023-01-17,27.56,27.56,0.0,['https://diag-it.fr/files/MaterialImage/2dc4f1c0-a2ae-42a1-893a-54f4adf9fe58.jpeg'],new,181.05,31.2,1.0,1.0,2023-09-24,FR,2.0,250.0,,, neuf.,,"{'score': 0.08328394591808319, 'start': 40, 'end': 46, 'answer': ' neuf.'}",,,,,,,,,,,,,,,,,,,,, acier.,"
11 440H 740L","
11 440H 740L"
3669,4611,4611,b85b6226-2ca7-4151-ad31-445932142f33,Porte simple manuelle,"Porte simple manuelle en bois reconstitué, décor bois moyen. Poignée et rosace en plastique noir. Porte 82,5x203 cm, bloc 100x212 cm. Verrouillable par clef.",correct,simple_solid_doors,C.10.20.01.1e,RUNGIS,2023-01-04,70.0,70.0,0.0,['/upload/material/images/1725a2f0-e5c0-462d-b7da-a0b0aee9f25f.jpeg'],used,0.0,0.0,12.0,12.0,2023-09-24,FR,2.0,263.0,,,,,"{'score': 5.779126013294444e-07, 'start': 0, 'end': 42, 'answer': 'Porte simple manuelle en bois reconstitué,'}",,,,,,,,,,,,,,,,,,,,," bois reconstitué,"," 82,5x203 cm,",
