,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Dørkarm,Quantity,LastPrice,Saved,LastUpOn,Hængning,Bredde m/karm,Bredde m/karm_unit,Højde m/karm,Højde m/karm_unit,Karmtykkelse,Karmtykkelse_unit,FirstPrice,PriceChange,Description,Skinne,Gammelt glas,Med hjørnebånd,Glas,Defekte glas,Materiale,Monteret før,Produktionsår,Produktionsår_unit,Til indmuring,Overfalset,Med vinkelhængsler,Koblet,Med udskyderstang,Længde,Længde_unit,Dybde,Dybde_unit,Konvektorer,Konvektorer_unit,Ophængsbeslag,Med termostat,Trykprøvet,Store,Country,Language,Bundstykke,Fyldningstype,Fyldningstype_unit,Fast ramme,Alu på træ,Title_en
2140,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/84584/izumi-relae-220vac-4x-ncno,IZUMI relæ 220VAC 4x NC/NO,84584,[],,,,,,,,9 stk,60.0,2023-04-17,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,IZUMI relay 220VAC 4x NC/NO
2141,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/68372/relae-sokkel,Relæ sokkel,68372,[],,,,,,,,49 stk,25.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Relay socket
2142,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/59635/relae-sokkel-mboejle,Relæ sokkel m/bøjle,59635,[],,,,,,,,1 stk,50.0,2023-05-03,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Relay socket w/bracket
2143,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/77347/hager-key-til-elektronisk-taend-slukur,Hager Key til elektronisk tænd-/slukur,77347,[],,,,,,,,1 stk,75.0,2023-03-02,2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Hager Key for electronic on/off timer
2144,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/66144/relae-24vac-msokkel,Relæ 24VAC m/sokkel,66144,[],,,,,,,,134 stk,15.0,2023-03-02,2023-10-02,,,,,,,,50.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Relay 24VAC w/socket
2145,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/36566/termostat,Termostat,36566,[],,,,,,,,50 stk,45.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Thermostat
2146,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/83630/danfoss-kontaktor-ci-45-som-ny,Danfoss Kontaktor CI 45 - som ny!!,83630,[],,,,,,,,2 stk,350.0,2023-04-03,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Danfoss Contactor CI 45 - I'm new!!
2147,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/82426/kontaktor-3-pol-230vac-ny,Kontaktor 3-pol 230VAC - NY!!,82426,[],,,,,,,,2 stk,155.0,2023-04-03,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Contactor 3-pole 230VAC - NY!!
2148,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/25796/timetaeller-24v,Timetæller 24V,25796,[],,,,,,,,65 stk,20.0,2023-03-02,2023-10-02,,,,,,,,30.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Hour meter 24V
2149,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/64999/lk-stigelednings-klemme-4l-cu-ny,LK Stigelednings klemme 4L CU - NY!!,64999,[],,,,,,,,9 stk,150.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK Ladder clamp 4L CU - NEW!!
2150,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/59668/termisk-relae-t16-055-083a,"Termisk Relæ T16 / 0,55-0,83A",59668,[],,,,,,,,1 stk,125.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Thermal Relay T16 / 0.55-0.83A
2151,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/82626/bakelitkasse-til-motorvaern-ip54-ny,Bakelitkasse til motorværn IP54 - NY!!,82626,[],,,,,,,,1 stk,85.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Bakelite box for motor protection IP54 - NEW!!
2152,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/65758/lk-bakelitkasse-til-motorvaern,LK Bakelitkasse til motorværn,65758,[],,,,,,,,2 stk,85.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK Bakelite box for motor protection
2153,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/82447/lk-afbryder-3-pol-16a-ny,LK Afbryder 3-pol 16A - NY!!,82447,[],,,,,,,,2 stk,95.0,2023-03-02,2023-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK Switch 3-pole 16A - NEW!!
2154,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/82445/grasslin-timetaeller-ny,Grasslin Timetæller - NY!!,82445,[],,,,,,,,5 stk,175.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Grasslin Hour Meter - NEW!!
2155,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/45847/timetaeller-24v,Timetæller 24V,45847,[],,,,,,,,1 stk,75.0,2023-04-18,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Hour meter 24V
2156,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/72910/timetaeller-220v,Timetæller 220V,72910,[],,,,,,,,1 stk,80.0,2023-05-01,2023-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Hour meter 220V
2157,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/81984/brodersen-temperature-converter-ny,BRODERSEN Temperature Converter - NY!!,81984,[],,,,,,,,1 stk,610.0,2023-04-05,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,BRODERSEN Temperature Converter - NEW!!
2158,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/81994/lk-nes-kontaktor-6p-220v20a,LK-NES Kontaktor 6P 220V/20A,81994,[],,,,,,,,1 stk,120.0,2023-04-15,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK-NES Kontaktor 6P 220V/20A
2159,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/72956/relae-sokkel-11-pin,Relæ sokkel 11-pin,72956,[],,,,,,,,19 stk,50.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Relay socket 11-pin
2160,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/81967/danfoss-stjernetrekant-tidsrelae,DANFOSS Stjerne/trekant tidsrelæ,81967,[],,,,,,,,1 stk,195.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,DANFOSS Star/delta timing relay
2161,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/81808/neselco-tidsrelae-220v,NESELCO tidsrelæ 220V,81808,[],,,,,,,,1 stk,50.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,NESELCO time relay 220V
2162,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/81812/carlo-gavazzi-dividing-relay,Carlo Gavazzi Dividing Relay,81812,[],,,,,,,,1 stk,85.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Carlo Gavazzi Dividing Relay
2163,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/73028/electromatic-taktgiver-24vdc,Electromatic taktgiver 24VDC,73028,[],,,,,,,,1 stk,125.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Electromatic taktgiver 24VDC
2164,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/73024/electromatic-tidsrelae-24vdc,Electromatic tidsrelæ 24VDC,73024,[],,,,,,,,1 stk,90.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Electromatic tidsrelæ 24VDC
2165,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/57704/tachometer-relae,Tachometer relæ,57704,[],,,,,,,,1 stk,190.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Tachometer relay
2166,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/73041/c_mac-rt-41-sensor-amplifier-220vac,C_MAC RT 41 Sensor Amplifier 220VAC,73041,[],,,,,,,,1 stk,125.0,2023-03-18,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,C_MAC RT 41 Sensor Amplifier 220VAC
2167,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/73039/c_mac-rt-41-sensor-amplifier-24vdc,C_MAC RT 41 Sensor Amplifier 24VDC,73039,[],,,,,,,,1 stk,125.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,C_MAC RT 41 Sensor Amplifier 24VDC
2168,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/73025/electromatic-tidsrelae-24vdc,Electromatic tidsrelæ 24VDC,73025,[],,,,,,,,4 stk,90.0,2023-03-22,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Electromatic tidsrelæ 24VDC
2169,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/81766/lk-stigledningsklemme,LK Stigledningsklemme,81766,[],,,,,,,,1 stk,50.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK Riser clamp
2170,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/73004/relae-24vdc-2nonc,Relæ 24VDC 2no/nc,73004,[],,,,,,,,19 stk,40.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Relay 24VDC 2no/no
2171,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/66098/kontaktor-3-pol-24vac,Kontaktor 3-pol 24VAC,66098,[],,,,,,,,28 stk,75.0,2023-03-02,2023-10-02,,,,,,,,125.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,24VAC 3-pol contactor
2172,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/25991/danfoss-hjaelpekontakt-1-slutte,DANFOSS hjælpekontakt - 1 slutte,25991,[],,,,,,,,1 stk,20.0,2023-03-02,2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,DANFOSS auxiliary switch - 1 end
2173,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/72832/prelectronics-relae-ny,PRelectronics relæ - NY!!,72832,[],,,,,,,,1 stk,100.0,2023-03-29,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,PRelectronics relay - NEW!!
2174,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/72831/prelectronics-isolatonsforstaerker-ny,PRelectronics Isolatonsforstærker - NY!!,72831,[],,,,,,,,1 stk,140.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,PRelectronics Isolation Amplifier - NEW!!
2175,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/78703/faseskinne-2-faset-14-moduler-ny,"Faseskinne 2-faset, 14 moduler - NY!!",78703,[],,,,,,,,1 stk,55.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,"Phase rail 2-phase, 14 modules - NEW!!"
2176,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/79859/condor-motorvaern-24-38a,"CONDOR motorværn 2,4-3,8A",79859,[],,,,,,,,1 stk,110.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,CONDOR motor protector 2.4-3.8A
2177,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/76010/lk-ihc-battery-back-up,LK IHC Battery Back-up,76010,[],,,,,,,,2 stk,150.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK IHC Battery Back-up
2178,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/78930/siemens-hjaelpekontakt-2-slutte-2-bryde-ny,SIEMENS hjælpekontakt - 2 slutte + 2 bryde - NY!!,78930,[],,,,,,,,1 stk,60.0,2023-04-29,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,SIEMENS auxiliary switch - 2 make + 2 break - NEW!!
2179,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/58750/condor-3-pol-afbryder-80a,Condor 3-pol afbryder 80A,58750,[],,,,,,,,1 stk,75.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Condor 3-pole circuit breaker 80A
2180,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/29959/3-polet-afbryder,3-polet afbryder,29959,[],,,,,,,,21 stk,50.0,2023-04-29,2023-10-02,,,,,,,,70.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,3-pole switch
2181,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/64302/telemecanique-termorelae-7-10a-ny,Telemecanique termorelæ 7-10A - NY!!,64302,[],,,,,,,,1 stk,125.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Telemecanique termorelæ 7-10A - NY!!
2182,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/35556/schupa-kiprelae-2-pol-24vac-16a,Schupa Kiprelæ 2-pol 24VAC 16A,35556,[],,,,,,,,2 stk,50.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Schupa Kiprelæ 2-pole 24VAC 16A
2183,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/76719/gm-kiprelae-220v-230v,GM kiprelæ 220V (230V),76719,[],,,,,,,,1 stk,45.0,2023-04-15,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,GM kiprelæ 220V (230V)
2184,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/76004/lk-ihc-controlr-time-control-display-ny,LK IHC Control® Time Control + Display - NY!!,76004,[],,,,,,,,1 stk,100.0,2023-03-02,2023-10-02,,,,,,,,180.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK IHC Control® Time Control + Display - NY!!
2185,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/76005/lk-input-plm-modul,LK Input PLM Modul,76005,[],,,,,,,,1 stk,120.0,2023-03-04,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK Input PLM Modul
2186,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/76007/lk-output-plm-modul,LK Output PLM Modul,76007,[],,,,,,,,1 stk,120.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK Output PLM Modul
2187,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/73094/lk-ihc-controlr-voice-modem-ny,LK IHC Control® Voice Modem - NY!,73094,[],,,,,,,,2 stk,675.0,2023-04-30,2023-10-02,,,,,,,,1325.0,650.0,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK IHC Control® Voice Modem - NY!
2188,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/76012/lk-ihc-ir-modtager-ny,LK IHC IR modtager - NY!!,76012,[],,,,,,,,2 stk,80.0,2023-04-21,2023-10-02,,,,,,,,130.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK IHC IR Receiver - NEW!!
2189,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/76020/thorsman-lk-ihc-batteri-back-up-ny,Thorsman (LK) IHC Batteri Back-up - NY!!,76020,[],,,,,,,,2 stk,80.0,2023-03-02,2023-10-02,,,,,,,,140.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Thorsman (LK) IHC Battery Back-up - NEW!!
2190,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/76015/lk-ihc-modem-62,LK IHC Modem 62,76015,[],,,,,,,,1 stk,110.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK IHC modem 62
2191,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/69053/lk-netlon-ihc-relay-box-4,LK Netlon IHC Relay Box (4),69053,[],,,,,,,,2 stk,225.0,2023-04-26,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK Netlon IHC Relay Box (4)
2192,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/69018/lk-netlon-ihc-controller,LK Netlon IHC Controller,69018,[],,,,,,,,5 stk,275.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,LK Netlon IHC Controller
2193,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/59636/relae-sokkel-mboejle,Relæ sokkel m/bøjle,59636,[],,,,,,,,5 stk,35.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Relay socket w/bracket
2194,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/65754/esg-motorvaern-06-1a,"ESG motorværn 0,6-1A",65754,[],,,,,,,,1 stk,100.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,ESG motor protection 0.6-1A
2195,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/75199/jo-el-kontaktur-doegn,JO-EL kontaktur - døgn,75199,[],,,,,,,,1 stk,45.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,JO-EL contact hours - 24 hours a day
2196,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/63381/legrand-kontaktur-uge,Legrand kontaktur - uge,63381,[],,,,,,,,1 stk,130.0,2023-04-27,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,Legrand contact watch - week
2197,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/73325/phaenix-maerkning-til-raekkeklemmer,PHÆNIX mærkning til rækkeklemmer,73325,[],,,,,,,,1 stk,40.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,PHÈNIX marking for terminal blocks
2198,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/73324/phaenix-raekkeklemme-laasestykke,"PHÆNIX rækkeklemme, låsestykke",73324,[],,,,,,,,2 stk,9.0,2023-03-02,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,"PHÈNIX terminal block, locking piece"
2199,Lamps and Lighting,El-artikler,Div. relæ og -tavlemateriel,/lamper-og-brugte-elartikler/brugte-el-artikler/tavlemateriel/div-relae-og-tavlemateriel/73323/phaenix-raekkeklemme-skilleplade,"PHÆNIX Rækkeklemme, skilleplade",73323,[],,,,,,,,7 stk,5.0,2023-03-30,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genbyg,DK,dk,,,,,,"PHÈNIX Terminal block, separator plate"
